,title,byline,dates
0,Food review: Fishsteria - net gain for Hong Kong's seafood lovers,,01 Jan 2016
1,Arthur Li appointment as HKU council chairman discovered hours earlier than intended thanks to technical glitch,,01 Jan 2016
2,Including expatriates 'blurs the view on poverty',,01 Jan 2016
3,Lawmaker calls for tougher regulations for Hong Kong's elderly homes after centre narrowly avoids closure: Lawmaker says better regulation would have spared residents fear of being made homeless,,01 Jan 2016
4,"Over 40,000 children in Hong Kong feel the squeeze of cramped living conditions: Report by Society for Community Organisation says housing is top concern for underprivileged youngsters, with over 40,000 living in tight conditions",,01 Jan 2016
5,Transplant trio get gift of life for the New Year,,01 Jan 2016
6,End of an era for traditional New Year countdown: Times Square mall to repeat last year's format following 'positive reaction',,01 Jan 2016
7,Lessons from 1966: why we should never forget the disastrous consequences of the Cultural Revolution,,01 Jan 2016
8,MINORITIES REPORT angers activists: Gay lawmaker on sexual discrimination advisory group says 'toned down' report was rushed and criticises its failure to call for legislative work,,01 Jan 2016
9,Tough reporter who became city's own Iron Lady,,01 Jan 2016
10,Voice of dissent as visitor numbers dip,,01 Jan 2016
11,Celebrations muted amid security fears: New year events cancelled across mainland as authorities take cautious approach in the aftermath of disasters that left scarred memories of 2015,,01 Jan 2016
12,"HKU divided as Arthur Li appointed head of council: Opponents call him a disastrous choice, but supporters have faith in his vast experience",,01 Jan 2016
13,Hong Kong Democratic Party leader Emily Lau decides not to seek re-election in 2016,,01 Jan 2016
14,CONTACT US,,01 Jan 2016
15,University of Hong Kong is the big loser in political battlefield,,01 Jan 2016
16,Chinese shopping centre developer goes on the attack against e-commerce sites in full-page advert in international paper: Mainland firm's page in international newspaper urges consumers to 'say no' to online retailers,,01 Jan 2016
17,Collectors' item,,01 Jan 2016
18,"It's official: China building second aircraft carrier as concern mounts over claims to South China Sea: The vessel, the country's second after the Liaoning, will be built entirely using domestic technology and is aimed at boosting Beijing's military clout",,01 Jan 2016
19,Chemistry with vice-chancellor in the spotlight,,01 Jan 2016
20,"New head of HKU council,'King Arthur' known for his high-handed combative style and controversial remarks: 'High-handed and combative', the new head of HKU's governing council is no stranger to controversy",,01 Jan 2016
21,What power will 'King Arthur' wield as University of Hong Kong council chairman?,,01 Jan 2016
22,"For mainland China, Hong Kong and Taiwan, 2016 will bring great challenges and opportunities",,01 Jan 2016
23,Hong Kong's education minister needs to man up ... and maybe get a moustache: Yonden Lhatoo says Eddie Ng is responsible for the most serious infringement of press freedom in recent years because of his own insecurity,,01 Jan 2016
24,BEST OF THE BEST,,01 Jan 2016
25,"An anniversary too much to bear: Memories can be too painful for the relatives of those killed in the Shanghai stampede one year ago, with many choosing to avoid the topic altogether",,01 Jan 2016
26,"Zhou Yongkang mistress profited by at least US$4.5m through affair with jailed Chinese security chief, says report: Mysterious businesswoman allegedly obtained rights to gas through links to disgraced officials",,01 Jan 2016
27,"2016 interior design trends: upholstered TVs, Wi-fi-free rooms, and more: Leading designers in Hong Kong and abroad tell Peta Tomlinson what's hot and what's not this year",,01 Jan 2016.
28,5 must-have accessories for Hong Kong homes,,01 Jan 2016.
29,"Buly 1803: cult Paris beauty destination has a reverence for tradition xx: Paris beauty shop stocks products inspired by formulas that its 19th century founder used, writes Divia Harilela",,01 Jan 2016.
30,"Chart of the day for January 1, 2016",,01 Jan 2016.
31,"Chinese stocks buck summer rout to finish up on year, but Hong Kong stocks ring out 2015 with loss of over 7 per cent: Shanghai and Shenzhen buck the summer rout whereas the HSI puts on dismal performance",,01 Jan 2016.
32,CORRECTION,,01 Jan 2016.
33,"Cricket: Fiery net spell sees Sri Lanka turn tables on New Zealand(Picture)Nelson, New Zealand, Dec 31, 2015 (AFP) -: Batsman's 91 leads visitors to an eight-wicket victory against New Zealand in their third ODI",,01 Jan 2016.
34,Hong Kong is Asia leader in global project to monitor marine life in key areas Bbb,,01 Jan 2016.
35,Hong Kong leather goods maker Olivier Dauchez talks luxury and his noble French roots,,01 Jan 2016.
36,"Manning returns to practice, but Osweiler still the starterENGLEWOOD, Colo. (AP) -: Broncos quarterback in an unfamiliar role, but he welcomes HGH investigation by NFL",,01 Jan 2016.
37,"Reform buzzword in China's oil and gas industry in 2016: Hit by sinking crude prices, China's energy sector will likely see opening up of upstream exploration and production segment to non-state companies",,01 Jan 2016.
38,"Renowned marine biologists prepare report card on Hong Kong's sea life: Partnering with Hong Kong on an international study of coastal ecosystems, top US marine scientists find signs of hope in local waters, writes Stuart Heaver",,01 Jan 2016.
39,Runners return for ultimate challenge,,01 Jan 2016.
40,"Stock exchange to delist China Metal Recycling for 'fraud': China Metal Recycling, suspended from trading nearly three years ago, is accused of obtaining its Hong Kong listing through a 'fraudulent scheme'",,01 Jan 2016.
41,"UPDATE 4-Soccer-Suarez double as Barca set record in Betis win(Recasts with Barca match)By Tim HanlonBARCELONA, Dec 30 (Reuters) -",,01 Jan 2016.
42,Wheelock to invest HK$10b in new phase of Hong Kong's Lohas Park development,,01 Jan 2016.
43,Where to find Hong Kong's best eggnog: spirit of Christmas past,,01 Jan 2016.
44,"Young Hong Kong tea connoisseurs on mission to make drink cool again: Three young Hong Kong tea connoisseurs are on a missionto improve the quality and the popularity of the beverage, writes Janice Leung Hayes",,01 Jan 2016.
45,fifth man missing in bookshop mystery: Major shareholder of store which specialised in reading material critical of Communist Party had gone to collect books at Chai Wan warehouse,,02 Jan 2016
46,Guides discard licences in protest against new rules,,02 Jan 2016
47,Lunar New Year Cup set to be scrapped: Clubs no longer interested in organising tournament launched in 1950s,,02 Jan 2016
48,"New year, new prices as public services raise fees",,02 Jan 2016
49,Hong Kong protest march urges CY Leung's resignation and end to city's 'white elephant' projects: Much-reduced turnout as protesters call on chief executive to quit amid criticism of social policies and 'white elephant' government projects,,02 Jan 2016
50,Paper Talk: Persecution claims of bogus refugees abused by Hong Kong gangsters,,02 Jan 2016
51,"Emily Lau reflects on 'glorious days' in Hong Kong legislature, but rules out standing for chief executive in a 'fake election': Democrats leader vows to play active role after she retires, but won't run for chief executive",,02 Jan 2016
52,Hongkonger lands 'coolest job' to shop for skiing tourists: Former policeman says stepping out of comfort zone helps you realise your true potential',,02 Jan 2016
53,It's a boy and a girl with more to come: Hong Kong welcomes two tots within first minute of 2016 as city's birth rate keeps rising: Double joy for families as boy and girl arrive shortly after midnight and weeks ahead of schedule to become Hong Kong's first new babies of 2016,,02 Jan 2016
54,Top Beijing official in Hong Kong cites development and harmony as priorities for city and Macau,,02 Jan 2016
55,Residents left reeling after police open fire at oncoming car in Hong Kong housing estate showdown: Police hunt trio following dramatic escape in Wong Tai Sin housing estate,,02 Jan 2016
56,"This is why Hong Kong's office prices keep rising while property market slides: Stock connect schemes prompt Chinese financial services providers to seek offices in prime areas such as Central, where rents are growing 5-10pc",,02 Jan 2016
57,Thousands of Hongkongers take to Repulse Bay for 40th anniversary of New Year's Day swimming event,,02 Jan 2016
58,CONTACT US,,02 Jan 2016
59,Hong Kong government needs lessons on using internet,,02 Jan 2016
60,Most read on SCMP.com this week Most read on SCMP.com this week,,02 Jan 2016
61,China's shocking year in real estate... but why is Shenzhen the priciest city?,,02 Jan 2016
62,Factory activity shrinks for fifth month: Finance minister urges accelerated reforms as manufacturing faces strong headwinds,,02 Jan 2016
63,Military launches new wings for space and cyber age: President urges army to adapt to digital era as Beijing sets up separate command for land forces,,02 Jan 2016
