,title,byline,dates
0,"IMF decision: Central bank moves to quell concerns over yuan depreciation: After landmark decision by the IMF to give currency reserve status, deputy governor says controlled float exchange regime will continue","Yang, Jing.",02 Dec 2015
1,Military mouthpiece confirms shake-up,,02 Dec 2015
2,CONTACT US,,02 Dec 2015
3,Incestuous relationship between the government and MTR is at root of Hong Kong's high-speed rail woes,"Lo, Alex.",02 Dec 2015
4,who said it?,,02 Dec 2015
5,"Massive VTech hack prompts Hong Kong privacy probe: Hong Kong-listed firm says some five million accounts - 200,000 belonging to children - compromised in biggest attack in city since 2011","Perez, Bien; Ng, Naomi.",02 Dec 2015
6,Smog off the scale but still no red alert: Beijing's schools remain open despite pollution going beyond 'hazardous',Zhuang Pinghui.,02 Dec 2015
7,"Xi returns to Africa amid shifting dynamic in ties: Beijing, seeking greater security cooperation, offers more aid while investment declines","Liu, Zhen.",02 Dec 2015
8,"Get on with third airport runway, urge Hong Kong lawmakers","Au-yeung, Allen.",02 Dec 2015
9,Hong Kong lawmakers sceptical over 'final' bridge funding bid,"Au-yeung, Allen.",02 Dec 2015
10,"How Hong Kong's high-speed railway was put on a collision course: With the high-speed railway running late and way over cost, will lawmakers stop it in its tracks?","Siu, Phila; Lam, Jeffie.",02 Dec 2015
11,Hangzhou on track to host 2016 G20 summit,,02 Dec 2015
12,"P.L.A. HQ s to go in dramatic shake-up: Military mouthpiece confirms restructure, says existing system poses challenge to Communist Party's absolute rule over the armed forces","Chan, Minnie.",02 Dec 2015
13,"Chinese police arrest 22 suspects and seize 35,000 forged visas plus counterfeit seals in crackdown on human smuggling syndicate: 22 suspects arrested and more than 35,000 forged visas reportedly seized by Guangdong officials in biggest mainland crackdown in decade","Lau, Mimi.",02 Dec 2015
14,"Four minutes, two leaders and signs of a thaw: Xi Jinping and Shinzo Abe break the ice between them with a brief meeting in the French capital","Chen, Andrea.",02 Dec 2015
15,Cross-toppling cadre promoted,"Mai, Jun.",02 Dec 2015
16,Currency's inclusion a win but tough tasks ahead,"Wu, Wendy.",02 Dec 2015
17,"New rules for drone operations and exports: Beijing keen to rein in use of popular aircraft, despite China's rapid dominance of market",He Huifeng.,02 Dec 2015
18,Yuan closer to testing U.S. dollar: Beijing is one step further down the road to establishing the renminbi as a reserve currency and gaining the benefits that status would bring,"Zhou, Xin.",02 Dec 2015
19,Drunk driver crashes rare 430km/h sports car,,02 Dec 2015
20,Analysts back bailout for MTR high-speed railway project,"Robertson, Benjamin.",02 Dec 2015
21,Yuan inclusion in IMF basket gives bourse a boost: Mainland markets finish flat but they are seen benefiting from breakthrough in the long run,"Yiu, Enoch; Xie, Yu; Yang, Jing.",02 Dec 2015
22,Yuan's SDR status an opportunity for HK: Head of monetary authority says city can leverage decision on inclusion to IMF reserve currency basket and become leading offshore trade hub,"Yiu, Enoch.",02 Dec 2015
23,"'Worst is still to come' for SOE s: China's state-owned companies have already taken a hit, but are forecast to see earnings fall even further despite Beijing's restructuring efforts","Lau, Jessie.",02 Dec 2015
24,events,,02 Dec 2015
25,"China's new home prices rise for the seventh month: Analysts say that the trend is likely to continue, with the government preparing to roll out more supportive policies in the next few months","Chiang, Langi.",02 Dec 2015
26,"Western ports keen to attract Chinese trade: As the industry suffers downturn, infrastructure is being upgraded and terminals are being built",Summer Zhen.,02 Dec 2015
27,"Arrests at ICBC as investment scheme defaults: Police hold five workers at Chengdu branch in latest rogue banking scandal, which has cost investors in mining projects 400 million yuan","Weinland, Don.",02 Dec 2015
28,Shanshui Cement chief voted out by investors,"Ng, Eric.",02 Dec 2015
29,"Shares rise as Standard Chartered, HSBC pass Bank of England's test: Shares in Standard Chartered, HSBC rise after Bank of England rates capital levels acceptable","Weinland, Don.",02 Dec 2015
30,172 held in Mong Kok crime crackdown,,02 Dec 2015
31,"Already online: Hong Kong's five biggest drinking water reservoirs found to contain harmful chemicals: A green group finds the five biggest reservoirs contain perfluorinated compounds, substances used in manufacturing that could lead to cancer","Zhao, Shirley.",02 Dec 2015
32,"Hong Kong children at risk of online privacy breaches, watchdog warns: Watchdog alarmed at amount of information gathered by websites, apps","Ng, Naomi.",02 Dec 2015
33,Hong Kong's Urban Renewal Authority cuts eligibility limits for single applicants for housing project: URA revises proposal for subsidised housing project at Kai Tak in face of strong criticism,"Leung, Christy.",02 Dec 2015
34,Operation Santa Claus: golfers from Merrill Lynch in Hong Kong go global in latest fundraising drive: Fundraisers from Bank of America Merrill Lynch get back into the swing as they go global with appeal in bid to triple donation this year,"Karacs, Sarah.",02 Dec 2015
35,"Contractor in water scare admits failings: Subcontractors allowed to buy lead-tainted solder, says boss, and he was unaware of specifications for material used in pipes at affected estates","Siu, Jasmine.",02 Dec 2015
36,"Hong Kong firms lagging behind on corporate social responsibility, according to new index: Local companies can learn from counterparts in Europe and US, according to new PolyU index","Ying-kit, Lai.",02 Dec 2015
37,Rare letter from Mao to West for sale,"Lee, Danny.",02 Dec 2015
38,Secrecy of former academic's appointment to Hong Kong's Central Policy Unit advisory body criticised: Failure to announce ex-academic's role as adviser only causes suspicion: lawmaker,"Cheung, Gary; Lee, Danny.",02 Dec 2015
39,"C.Y. slams 'unfair' motion on HKU chair: Logic of no-confidence vote on former council chairman Leong Che-hung questioned by chief executive, who insists he 'has given his all'","Lam, Jeffie.",02 Dec 2015
40,"Hong Kong firms respond to global warming with 'climate resilient road map': Government alone cannot tackle the problems caused by warming, private sector warned","Sun, Nikki.",02 Dec 2015
41,By the Sea (III),,02 Dec 2015
42,The Planner,,02 Dec 2015
43,Tang Style,,02 Dec 2015
44,Locals steer clear of trouble,,02 Dec 2015
45,"MIA: Sprint stars from down under: Australian breeders may claim that they produce the world's best speedsters, but the Hong Kong Sprint tells a different tale",,02 Dec 2015
46,"Turnover down, but should we worry about it now?",,02 Dec 2015
47,"Chow handed leader's role for Spain tests: Gai Wu Falcons star named captain because of her inspirational work rate, says coach Hull",Staff Reporter.,02 Dec 2015
48,"Mask 'pretty Green' as he steps out at Sha Tin: American sprinter struggles as he gallops clockwise for the first time, and in new surroundings for next Sunday's HK Sprint","Cox, Michael.",02 Dec 2015
49,"Analysts see home prices, rents in Hong Kong dropping by as much as 10 per cent: After 19 months of rises, analysts expect housing prices and rents in Hong Kong will decline by as much as 10 per cent next year","Lau, Jessie.",02 Dec 2015
50,Developers go online to meet personalised demand,"Chiang, Langi.",02 Dec 2015
51,Tourism slump bad news for city landlords: Prices are expected to drop another 20 per cent in prime retail districts,"Li, Sandy.",02 Dec 2015
52,"Prices for land in top cities raise eyebrows: Chinese developers paying too much for residential sites, analysts caution",Summer Zhen.,02 Dec 2015
53,Government official-turned entrepreneur Shi Kancheng spun-off China New City Commercial as part of a wider strategy to diversify into new areas in the face of China's property slowdown,"Chiang, Langi.",02 Dec 2015
54,Restaurant operators regain space in the city: Luxury brands also develop a taste for food by incorporating operations within their stores,"Li, Sandy.",02 Dec 2015
55,"Hong Kong legislators must approve extra funds for high-speed rail link, despite cost overruns and repeated delays",,02 Dec 2015
56,World must reach a meaningful climate deal at Paris talks for the sake of humanity,,02 Dec 2015
57,Changing the recruitment criteria for Hong Kong's young job seekers can help reduce the problem of skills mismatch: Jay Son Ji-Ho says HK employers should follow Ernst & Young's example by putting less emphasis on academic qualifications when recruiting,,02 Dec 2015
58,"Hong Kong's waste problem: A stinking trail of missed targets, data errors and misdirected efforts: Tom Yam says a government audit shows who is to blame for Hong Kong's growing mountain of waste",,02 Dec 2015
