,title,byline,dates
0,"China issues rules on bank deposit insurance scheme: Beginning May 1, banks must set aside funds to cover liabilities should they become insolvent","Ren, Daniel.",1-Apr-15
1,End of an era,,1-Apr-15
2,"Nearly 50 countries seek membership of China-led Asian infrastructure bank: Taiwan wants in, Japan stays out, as deadline passes for joining AIIB as a founding member","Chung, Lawrence.",1-Apr-15
3,Shock as HKTV boss 'agrees to buy beleaguered rival ATV': Beleaguered free-to-air channel reports that Ricky Wong will be its new owner if courts and regulators approve; HKTV offers no comment,"Chow, Vivienne.",1-Apr-15
4,Top Baosteel executive investigated for corruption,,1-Apr-15
5,CONTACT US,,1-Apr-15
6,Subsidise the URA so it can fulfil its social role,"Lo, Alex.",1-Apr-15
7,who said it?,,1-Apr-15
8,Beijing calls on Macau to join manhunt for fugitive corrupt officials: Gambling mecca is urged to help corner corrupt mainland officials on the run,"Lau, Stuart.",1-Apr-15
9,Caixin Media vows to sue Chinese tycoon Guo Wengui and Hong Kong newspapers for libel,Keira Lu Huang.,1-Apr-15
10,HK Electric and CLP Power face cut in earnings: Government aims to cut 9.9pc return the city's two electricity suppliers currently enjoy and hopes to introduce competition in longer term,"Kao, Ernest; Tsang, Denise.",1-Apr-15
11,Luxury spending slump in Hong Kong pushes retail sales down,"Nip, Amy.",1-Apr-15
12,Soft opening for plastic bag levy in Hong Kong,"Ying-kit, Lai.",1-Apr-15
13,World's tech leaders target Asia's first major trade show in Shanghai: Inaugural Asian event to emphasise China's importance to global industry,"Griffiths, James.",1-Apr-15
14,Hong Kong's Leung Chun-ying urges pan-democrats not to filibuster over new Asian infrastructure bank: Leung Chun-ying appeals to pan-democrats not to filibuster over any Legco approval relating to the new Asian Infrastructure Investment Bank,"Cheung, Tony.",1-Apr-15
15,"Over 40 countries seek membership of China-led Asian infrastructure bank: Taiwan wants in, Japan stays out as deadline passes for joining AIIB as a founding member","Chung, Lawrence.",1-Apr-15
16,"China's easing of property curbs reflect housing sector's crucial role in its economy: Analysts say easing of property curbs, which showed industry's importance to the economy, is timely but may not lift investment growth","Ruan, Victoria.",1-Apr-15
17,Chinese evacuated from Yemen arrive in Djibouti,,1-Apr-15
18,Corruption probe into top figure at Chinese state-owned steel company: Baosteel vice-president Cui Jian becomes latest figure at state-owned company to be snared as Communist Party watchdog shifts focus,"Li, Jing.",1-Apr-15
19,Around the nation: supermarket's Chinese steamed meat bun offers less-than-tasty treat,"Chen, Andrea.",1-Apr-15
20,"After Germanwings tragedy, it's time to review the rules governing pilots",,1-Apr-15
21,"In digital era, original news content needs copyright protection",,1-Apr-15
22,"New plastic bag levy: your questions answered: A levy on plastic shopping bags will be expanded to more than 100,000 retail outlets today. All retailers will be required to charge no less than 50 cents for a plastic bag unless goods they hold are exempted.","Kao, Ernest.",1-Apr-15
23,Shipbuilder China Rongsheng reports 3.8b yuan in negative revenue: Doubts raised over embattled mainland shipbuilder's accounting practices,"Yang, Jing.",1-Apr-15
24,Shunfeng aims to double revenue on Beijing solar farms target,"Ng, Eric.",1-Apr-15
25,War of words between Chinese firm and Sri Lanka escalate over Colombo Port City: Chinese construction company at centre of stalled reclamation project calls Sri Lankan government's recent statement 'factually incorrect',"Debasish Roy Chowdhury; Yang, Jing.",1-Apr-15
26,events,,1-Apr-15
27,results,,1-Apr-15
28,"Rise of US dollar assured because it has become a debt management issue: World debt had reached above 210pc of global GDP by 2013, up from 180pc in 2008 - much of it in greenbacks that have since risen in value","Neal, Kimberley.",1-Apr-15
29,China Vanke aims to diversify amid property market slowdown,"Sito, Peggy.",1-Apr-15
30,"Chinese developers wary despite latest easing measures for property market: Latest measures, including reduced deposit requirement for second homes on mainland, is welcomed but high inventories cloud outlook","Chiang, Langi; Sito, Peggy.",1-Apr-15
31,Kaisa says 2014 results delayed as auditors review cash flow situation,"Li, Sandy; Weinland, Don.",1-Apr-15
32,Wanda eyes fast domestic expansion but to slow overseas hotel investment: Group reported 14pc increase in core profit last year to 14.8 billion yuan,"Chiang, Langi.",1-Apr-15
33,China Southern Airlines to reduce US dollar debt as forex losses hit profit,"Jiang, Sijia.",1-Apr-15
34,Jetstar Hong Kong investor China Eastern reiterates confidence in ventures: China Eastern chief sees pay-off despite three year wait and sale of two planes,"Jiang, Sijia.",1-Apr-15
35,Green roofs look better while saving money and water,,1-Apr-15
36,Email lifts lid on discord at top of Hong Kong urban renewal body: Outgoing managing director Iris Tam tells of 'fundamental differences' with chairman Victor So over authority's finances and 'social mission',"Wong, Olga; Fung, Fanny W Y.",1-Apr-15
37,Hong Kong student makes surprise discovery of ancient fossilised fish: Discovery of ancient fish points to the possibility that Hong Kong's first dinosaur could be found,"Yu, Alan.",1-Apr-15
38,Worker dies after lift shaft accident,,1-Apr-15
39,Agency chief who recruited 200 maids accuses Myanmese government as business folds: Agency chief who brought in 200 domestic helpers says he has been victimised as business dries up and he struggles to pay off his debts,"Siu, Phila.",1-Apr-15
40,"Mainland China's LeTV plans to spend big to expand in Hong Kong, as executive slams local broadcaster TVB: Entertainment portal's executive slams TVB as he pledges to spend HK$1 million per episode","Siu, Phila.",1-Apr-15
41,"Residency ruling in Cathay pilot's Canadian divorce feud 'irrational', says Hong Kong judge: Pilot escaped HK$6m divorce bill when court refused to enforce order on 'non-resident'","Chan, Thomas.",1-Apr-15
42,Historic Hong Kong shops and cafes close to make way for redevelopment,"Ngo, Jennifer.",1-Apr-15
43,Hong Kong lawmakers grill police over purchase of crowd-control water cannons: Legco pan-democrats suggest government hid details of the harm the devices could do,"Chan, Samuel.",1-Apr-15
44,Hong Kong Urban Renewal Authority agrees to subsidised homes plan at Kai Tak,Fanny WY Fung.,1-Apr-15
45,"Hong Kong youngsters tested to see how competitive they are: Volunteers, savers and independent travellers score highly in a test of competitiveness","Sung, Timmy.",1-Apr-15
46,Hong Kong's Urban Renewal Authority stuck in crisis of confusion: Uncertainty over the role and direction of the controversial authority has led to conflicts and the resignation of the managing director,"Fung, Fanny W Y; Zhao, Shirley.",1-Apr-15
47,Bouquets for a star,,1-Apr-15
48,Hong Kong Hospital Authority set to shake up how funding is allocated in public health system,"Tsang, Emily.",1-Apr-15
49,Hong Kong Occupy leader Benny Tai allowed to respond to charge that he mishandled donations: HKU's council decides Benny Tai should be able to comment on claims he mishandled money,"Ng, Joyce.",1-Apr-15
50,Mainland power boost plan shelved amid reliability concerns: Public concerns about reliability of supply mean that the city's electricity needs will come from local generation using natural gas,"Kao, Ernest.",1-Apr-15
51,Privacy watchdog issues guidelines on use of drones,"Kang-chung, Ng.",1-Apr-15
52,How business can benefit by making use of big data,"Zavadszky, Andrea.",1-Apr-15
53,As the Gods Will (III) (Japanese),,1-Apr-15
54,The Planner,,1-Apr-15
55,Sky Blu,,1-Apr-15
56,"Dubai sortie was well worth the trip: Hong Kong's entrants may have come away from the Emirate without silverware, but solid showings kept them at the forefront",,1-Apr-15
57,Purton has been standout as Moreira magic mesmerises,,1-Apr-15
58,"China's record high property inventories seen as an opportunity by some players: Some mainland developers, including Sunac China, see a chance to expand via acquisitions as unsold property to annual sales surges","Chiang, Langi.",1-Apr-15
59,Emperor wins site in Sham Shui Po,,1-Apr-15
60,ING Real Estate Finance expects Asian outbound property investment to increase on euro weakness: Chinese demand for European assets is growing as currency devalues,"Li, Sandy.",1-Apr-15
61,Tseung Kwan O becomes property battleground with launches from CK Hutchison and K Wah: CK Hutchison and K Wah receive strong demand for projects in Tseung Kwan O,"Li, Sandy.",1-Apr-15
62,"Disruptive innovation to shake up office market; China, Asia may lead: Corporations need to reshape their workspaces to attract future talent and remain competitive","Andrew, Peter.",1-Apr-15
63,Robert Scholten explains how on-the-ground finance teams for ING in Europe and history in Asia combined with tailor-made financing solutions give the firm an edge over competitors,"Li, Sandy.",1-Apr-15
64,"Shopping centre glut to hit mainland China cities: Shanghai, Shenzhen among cities to see retail rents and prices come under pressure amid glut","Sito, Peggy.",1-Apr-15
65,Fears persist despite uptick in PMI,,2-Apr-15
66,Hong Kong's pan-democrats plan petition on 2017 election for chief executive: Signature campaign is expected to put pressure on lawmakers to approve screening for 2017 poll,"Lam, Jeffie.",2-Apr-15
67,"Macau gaming revenue falls for 10th straight month, down 39pc in March",Toh Han Shih.,2-Apr-15
68,CONTACT US,,2-Apr-15
69,There are legitimate questions about Hong Kong joining the AIIB,"Lo, Alex.",2-Apr-15
70,who said it?,,2-Apr-15
71,"ATV sale saga: whose head will roll over false report?: Station may face SFC investigation for issuing false information on sale after surge in HKTV shares, ex-commerce chief Frederick Ma says","Ying-kit, Lai.",2-Apr-15
72,The ATV-Ricky Wong deal that never was: ATV dropped a bomb naming Ricky Wong as its white knight ... only it was a dud,"Nip, Amy.",2-Apr-15
73,Decision not to renew ATV licence wins government rare praise,"Ng, Joyce.",2-Apr-15
74,Online search advertising on mainland set to hit record high,"Perez, Bien.",2-Apr-15
75,US backs down from opposition to China-led AIIB in face of allies' support: Washington now 'ready to welcome' AIIB as a slew of allies shows support for the institution,"Chung, Lawrence.",2-Apr-15
76,Growing pains: Hong Kong's small band of farmers struggle to promote green message: Are officials doing enough to promote green living? Hong Kong's small band of farmers say no,"Fung, Fanny W Y; Wong, Olga.",2-Apr-15
77,Hong Kong Polytechnic University sociology graduate opts for a surprise career choice - farming,"Fung, Fanny W Y.",2-Apr-15
78,China spends Yen 400 million on monitoring pollution,"Meng, Angela.",2-Apr-15
79,China's manufacturing growth fails to ease fears of economic slowdown: Economists continue to call for stronger policy easing to combat weakening economy despite better-than-expected manufacturing expansion,"Ruan, Victoria.",2-Apr-15
80,Juicy details of Chinese officials' corruption cases revealed in government document: One cadre's illegal stash filled four trucks while another's illicit funds wore out four bill counters,"Li, Jing.",2-Apr-15
81,National pension fund expands debt scope,,2-Apr-15
82,On the lookout: China puts elite graft watchers on duty at key Communist Party agencies,"Lau, Mimi.",2-Apr-15
83,Shanghai: China's budding Silicon Valley,"Wan, Adrian.",2-Apr-15
84,Xi suggests trilateral talks on Indian Ocean,,2-Apr-15
85,Around the nation: man poses as police,,2-Apr-15
86,Growing popularity of conservative Islam in Malaysia can be linked to experiences of overseas students: Increasing popularity of the stricter Islamic worldview raises possibility of shariah law being introduced to replace secular constitution,"Chew, Amy.",2-Apr-15
87,Lee Kuan Yew's daughter reveals father suffered from Parkinson's disease,Staff Reporter.,2-Apr-15
88,"'One belt, one road' initiative will define China's role as a world leader",,2-Apr-15
89,Hong Kong's levy on plastic bags only first step to cleaning up environment,,2-Apr-15
90,memories,,2-Apr-15
91,Colonial-era leasehold system to blame for URA's woes,"van der Kamp, Jake.",2-Apr-15
